,0
3270,-0.546875
3271,-0.59375
3272,-0.671875
3273,-0.34375
3274,-0.234375
3275,-0.4375
3276,-0.453125
3277,-0.4375
3278,-0.546875
3279,-0.4375
3280,-0.484375
3281,-0.40625
3282,-0.296875
3283,-0.359375
3284,-0.5625
3285,-0.65625
3286,-0.640625
3287,-0.484375
3288,-0.578125
3289,-0.515625
3290,-0.4375
3291,-0.59375
3292,-0.578125
3293,-0.484375
3294,-0.375
3295,-0.5
3296,-0.421875
3297,-0.421875
3298,-0.3125
3299,-0.296875
3300,-0.46875
3301,-0.421875
3302,-0.484375
3303,-0.5
3304,-0.390625
3305,-0.359375
3306,-0.53125
3307,-0.515625
3308,-0.484375
3309,-0.46875
3310,-0.359375
3311,-0.34375
3312,-0.453125
3313,-0.390625
3314,-0.484375
3315,-0.5
3316,-0.4375
3317,-0.3125
3318,-0.40625
3319,-0.453125
3320,-0.3125
3321,-0.453125
3322,-0.453125
3323,-0.359375
3324,-0.390625
3325,-0.25
3326,-0.390625
3327,-0.5
3328,-0.46875
3329,-0.40625
3330,-0.4375
3331,-0.53125
3332,-0.390625
3333,-0.4375
3334,-0.203125
3335,-0.296875
3336,-0.40625
3337,-0.359375
3338,-0.46875
3339,-0.265625
3340,-0.34375
3341,-0.359375
3342,-0.4375
3343,-0.484375
3344,-0.125
3345,-0.484375
3346,-0.3125
3347,-0.28125
3348,-0.28125
3349,-0.34375
3350,-0.3125
3351,-0.4375
3352,-0.34375
3353,-0.328125
3354,-0.109375
3355,-0.359375
3356,-0.296875
3357,-0.375
3358,-0.59375
3359,-0.34375
3360,-0.390625
3361,-0.328125
3362,-0.3125
3363,-0.3125
3364,-0.40625
3365,-0.296875
3366,-0.359375
3367,-0.28125
3368,-0.1875
3369,-0.515625
3370,-0.359375
3371,-0.34375
3372,-0.546875
3373,-0.34375
3374,-0.390625
3375,-0.3125
3376,-0.65625
3377,-0.484375
3378,-0.359375
3379,-0.40625
3380,-0.234375
3381,-0.28125
3382,-0.265625
3383,-0.34375
3384,-0.59375
3385,-0.375
3386,-0.671875
3387,-0.34375
3388,-0.578125
3389,-0.578125
3390,-0.203125
3391,-0.296875
3392,-0.390625
3393,-0.421875
3394,-0.328125
3395,-0.234375
3396,-0.34375
3397,-0.40625
3398,-0.484375
3399,-0.40625
3400,-0.515625
3401,-0.25
3402,-0.359375
3403,-0.5
3404,-0.03125
3405,-0.40625
3406,-0.28125
3407,-0.28125
3408,-0.125
3409,-0.15625
3410,-0.421875
3411,-0.328125
3412,-0.390625
3413,-0.4375
3414,-0.34375
3415,-0.125
3416,-0.140625
3417,-0.25
3418,-0.125
3419,-0.359375
3420,-0.1875
3421,-0.296875
3422,-0.296875
3423,-0.296875
3424,-0.21875
3425,-0.21875
3426,-0.453125
3427,-0.515625
3428,-0.34375
3429,-0.03125
3430,-0.328125
3431,-0.265625
3432,-0.15625
3433,-0.1875
3434,-0.03125
3435,-0.21875
3436,-0.296875
3437,-0.15625
3438,-0.125
3439,-0.296875
3440,-0.34375
3441,-0.359375
3442,-0.15625
3443,-0.203125
3444,-0.328125
3445,-0.28125
3446,-0.265625
3447,-0.484375
3448,-0.25
3449,-0.25
3450,-0.25
3451,-0.25
3452,-0.234375
3453,-0.0625
3454,-0.25
3455,-0.125
3456,-0.171875
3457,-0.171875
3458,-0.078125
3459,-0.015625
3460,-0.046875
3461,-0.296875
3462,-0.078125
3463,-0.109375
3464,-0.1875
3465,-0.390625
3466,-0.421875
3467,-0.296875
3468,-0.3125
3469,-0.359375
3470,-0.515625
3471,-0.28125
3472,-0.234375
3473,-0.203125
3474,-0.34375
3475,-0.328125
3476,-0.109375
3477,-0.0625
3478,-0.15625
3479,-0.015625
3480,-0.15625
3481,-0.3125
3482,-0.515625
3483,-0.140625
3484,-0.203125
3485,-0.34375
3486,-0.296875
3487,-0.140625
3488,-0.46875
3489,-0.328125
3490,-0.5
3491,-0.46875
3492,-0.296875
3493,-0.484375
3494,-0.390625
3495,-0.515625
3496,-0.390625
3497,-0.328125
3498,-0.359375
3499,-0.1875
3500,-0.21875
3501,-0.078125
3502,-0.1875
3503,-0.1875
3504,-0.40625
3505,-0.3125
3506,-0.234375
3507,-0.328125
3508,-0.40625
3509,-0.3125
3510,-0.53125
3511,-0.34375
3512,-0.3125
3513,-0.1875
3514,-0.09375
3515,-0.3125
3516,-0.375
3517,-0.28125
3518,-0.25
3519,-0.34375
3520,-0.1875
3521,-0.34375
3522,-0.21875
3523,-0.09375
3524,-0.453125
3525,-0.265625
3526,-0.40625
3527,-0.21875
3528,-0.203125
3529,-0.25
3530,-0.265625
3531,-0.09375
3532,-0.328125
3533,-0.390625
3534,-0.15625
3535,-0.34375
3536,-0.15625
3537,-0.109375
3538,-0.25
3539,-0.15625
3540,-0.15625
3541,-0.296875
3542,-0.359375
3543,-0.296875
3544,-0.390625
3545,-0.28125
3546,-0.21875
3547,-0.109375
3548,-0.109375
3549,-0.125
3550,-0.109375
3551,-0.421875
3552,-0.046875
3553,-0.21875
3554,-0.140625
3555,-0.34375
3556,-0.09375
3557,-0.03125
3558,-0.125
3559,-0.09375
3560,-0.296875
3561,-0.15625
3562,-0.03125
3563,-0.4375
3564,-0.0625
3565,-0.140625
3566,-0.375
3567,-0.109375
3568,-0.203125
3569,-0.25
3570,-0.296875
3571,-0.265625
3572,-0.078125
3573,-0.015625
3574,0.078125
3575,-0.109375
3576,-0.125
3577,-0.140625
3578,0.0
3579,-0.3125
3580,-0.34375
3581,-0.3125
3582,-0.265625
3583,-0.015625
3584,-0.3125
3585,0.015625
3586,-0.25
3587,0.0
3588,-0.078125
3589,-0.296875
3590,-0.15625
3591,-0.328125
3592,-0.140625
3593,-0.15625
3594,-0.453125
3595,-0.15625
3596,-0.265625
3597,-0.234375
3598,0.0
3599,-0.265625
3600,-0.09375
3601,-0.25
3602,0.078125
3603,-0.125
3604,-0.15625
3605,-0.28125
3606,-0.203125
3607,-0.265625
3608,-0.203125
3609,-0.15625
3610,-0.328125
3611,-0.3125
3612,-0.0625
3613,-0.078125
3614,-0.15625
3615,-0.15625
3616,0.03125
3617,-0.328125
3618,-0.1875
3619,-0.359375
3620,-0.328125
3621,-0.078125
3622,-0.03125
3623,-0.046875
3624,-0.28125
3625,-0.265625
3626,-0.109375
3627,-0.21875
3628,-0.296875
3629,-0.171875
3630,-0.15625
3631,-0.078125
3632,-0.328125
3633,-0.0625
3634,-0.34375
3635,-0.03125
3636,-0.078125
3637,-0.25
3638,-0.15625
3639,-0.15625
3640,-0.0625
3641,-0.265625
3642,-0.203125
3643,-0.171875
3644,-0.0625
3645,-0.078125
3646,-0.109375
3647,-0.171875
3648,-0.3125
3649,-0.015625
3650,-0.03125
3651,-0.171875
3652,-0.0625
3653,-0.28125
3654,-0.171875
3655,-0.265625
3656,-0.1875
3657,-0.328125
3658,-0.171875
3659,-0.1875
3660,-0.140625
3661,-0.1875
3662,-0.28125
3663,-0.5
3664,-0.234375
3665,-0.140625
3666,-0.21875
3667,-0.3125
3668,-0.40625
3669,-0.1875
3670,-0.140625
3671,-0.296875
3672,-0.171875
3673,-0.21875
3674,-0.109375
3675,0.140625
3676,-0.390625
3677,-0.265625
3678,-0.28125
3679,-0.21875
3680,-0.15625
3681,-0.21875
3682,-0.21875
3683,-0.1875
3684,-0.109375
3685,0.109375
3686,-0.203125
3687,-0.078125
3688,0.0
3689,-0.046875
3690,0.015625
3691,0.03125
3692,-0.109375
3693,-0.109375
3694,-0.046875
3695,0.21875
3696,-0.015625
3697,-0.046875
3698,0.046875
3699,-0.265625
3700,-0.1875
3701,0.015625
3702,-0.15625
3703,-0.078125
3704,-0.28125
3705,-0.03125
3706,-0.34375
3707,-0.328125
3708,-0.046875
3709,-0.328125
3710,0.046875
3711,-0.28125
3712,-0.375
3713,-0.234375
3714,-0.0625
3715,-0.171875
3716,-0.359375
3717,-0.40625
3718,-0.28125
3719,-0.140625
3720,-0.109375
3721,0.046875
3722,-0.09375
3723,-0.15625
3724,-0.046875
3725,-0.171875
3726,-0.140625
3727,-0.21875
3728,-0.21875
3729,-0.3125
3730,-0.140625
3731,-0.09375
3732,-0.25
3733,-0.15625
3734,-0.0625
3735,0.0625
3736,0.09375
3737,-0.0625
3738,-0.046875
3739,-0.3125
3740,-0.265625
3741,-0.09375
3742,-0.1875
3743,0.0
3744,0.15625
3745,-0.078125
3746,-0.140625
3747,-0.046875
3748,0.015625
3749,-0.09375
3750,-0.09375
3751,-0.09375
3752,-0.1875
3753,-0.140625
3754,-0.21875
3755,-0.28125
3756,-0.234375
3757,-0.0625
3758,-0.28125
3759,-0.21875
3760,-0.1875
3761,-0.125
3762,-0.1875
3763,0.0
3764,0.0
3765,-0.203125
3766,-0.15625
3767,-0.203125
3768,-0.328125
3769,-0.234375
3770,-0.078125
3771,0.046875
3772,-0.03125
3773,0.078125
3774,-0.15625
3775,-0.203125
3776,-0.3125
3777,-0.171875
3778,-0.171875
3779,-0.171875
3780,-0.21875
3781,-0.125
3782,0.15625
3783,-0.15625
3784,-0.25
3785,-0.109375
3786,-0.0625
3787,-0.109375
3788,-0.015625
3789,-0.03125
3790,0.015625
3791,-0.03125
3792,0.0625
3793,-0.15625
3794,-0.359375
3795,-0.265625
3796,-0.25
3797,-0.09375
3798,-0.3125
3799,-0.171875
3800,0.015625
3801,-0.03125
3802,-0.171875
3803,-0.109375
3804,0.03125
3805,-0.296875
3806,-0.109375
3807,-0.09375
3808,-0.0625
3809,-0.25
3810,0.0625
3811,-0.0625
3812,0.0
3813,-0.03125
3814,-0.296875
3815,-0.0625
3816,0.09375
3817,-0.078125
3818,-0.203125
3819,-0.09375
3820,-0.15625
3821,-0.359375
3822,-0.265625
3823,-0.21875
3824,-0.171875
3825,-0.03125
3826,0.15625
3827,-0.0625
3828,0.109375
3829,-0.1875
3830,0.1875
3831,-0.078125
3832,-0.1875
3833,-0.1875
3834,-0.171875
3835,-0.34375
3836,-0.515625
3837,-0.34375
3838,-0.515625
3839,-0.546875
3840,-0.734375
3841,-0.578125
3842,-1.015625
3843,-1.15625
3844,-1.203125
3845,-1.453125
3846,-1.5
3847,-1.796875
3848,-1.921875
3849,-2.375
3850,-2.421875
3851,-2.703125
3852,-2.90625
3853,-2.796875
3854,-3.15625
3855,-3.515625
3856,-3.875
3857,-4.15625
3858,-4.40625
3859,-4.5
3860,-5.046875
3861,-5.28125
3862,-5.8125
3863,-6.046875
3864,-6.1875
3865,-6.65625
3866,-6.90625
3867,-7.03125
3868,-7.375
3869,-7.71875
3870,-8.046875
3871,-8.1875
3872,-8.796875
3873,-8.9375
3874,-9.375
3875,-9.4375
3876,-9.640625
3877,-10.015625
3878,-10.125
3879,-10.296875
3880,-10.65625
3881,-10.59375
3882,-10.875
3883,-10.875
3884,-11.328125
3885,-11.578125
3886,-11.859375
3887,-12.0
3888,-11.9375
3889,-12.1875
3890,-12.3125
3891,-12.515625
3892,-12.34375
3893,-12.453125
3894,-12.5625
3895,-12.640625
3896,-13.0
3897,-12.984375
3898,-13.140625
3899,-13.0625
3900,-13.109375
3901,-13.1875
3902,-13.40625
3903,-13.453125
3904,-12.984375
3905,-13.421875
3906,-13.203125
3907,-13.359375
3908,-13.625
3909,-13.5
3910,-13.59375
3911,-13.625
3912,-13.578125
3913,-13.703125
3914,-13.625
3915,-13.859375
3916,-13.484375
3917,-13.71875
3918,-13.40625
3919,-13.40625
3920,-13.671875
3921,-13.421875
3922,-13.625
3923,-13.6875
3924,-13.78125
3925,-13.90625
3926,-13.53125
3927,-13.859375
3928,-13.53125
3929,-13.53125
3930,-13.484375
3931,-13.765625
3932,-13.671875
3933,-13.65625
3934,-13.703125
3935,-13.796875
3936,-13.875
3937,-13.65625
3938,-14.03125
3939,-13.875
3940,-13.671875
3941,-13.6875
3942,-13.890625
3943,-13.75
3944,-13.859375
3945,-13.625
3946,-13.921875
3947,-13.796875
3948,-13.828125
3949,-13.78125
3950,-13.734375
3951,-14.0
3952,-13.78125
3953,-13.890625
3954,-13.921875
3955,-13.84375
3956,-13.84375
3957,-13.75
3958,-14.28125
3959,-13.921875
3960,-14.046875
3961,-14.046875
3962,-14.203125
3963,-14.15625
3964,-14.125
3965,-13.984375
3966,-14.0625
3967,-13.859375
3968,-13.859375
3969,-14.015625
3970,-14.015625
3971,-13.78125
3972,-14.0625
3973,-14.0
3974,-13.875
3975,-13.96875
3976,-13.875
3977,-14.25
3978,-13.90625
3979,-13.890625
3980,-14.0625
3981,-14.046875
3982,-14.25
3983,-13.9375
3984,-14.078125
3985,-14.28125
3986,-14.125
3987,-14.359375
3988,-14.234375
3989,-14.171875
3990,-14.171875
3991,-14.203125
3992,-14.125
3993,-14.171875
3994,-13.921875
3995,-14.15625
3996,-14.0625
3997,-14.203125
3998,-13.953125
3999,-14.046875
4000,-14.171875
4001,-14.171875
4002,-13.953125
4003,-14.0625
4004,-14.109375
4005,-14.15625
4006,-14.140625
4007,-14.296875
4008,-14.25
4009,-13.890625
4010,-13.921875
4011,-13.984375
4012,-14.09375
4013,-13.90625
4014,-13.953125
4015,-13.96875
4016,-13.953125
4017,-13.875
4018,-13.953125
4019,-13.65625
4020,-14.0
4021,-14.0
4022,-13.703125
4023,-13.734375
4024,-14.046875
4025,-13.671875
4026,-13.6875
4027,-13.578125
4028,-13.84375
4029,-13.984375
4030,-13.9375
4031,-14.0
4032,-13.828125
4033,-13.671875
4034,-13.890625
4035,-14.046875
4036,-13.71875
4037,-13.75
4038,-13.78125
4039,-13.625
4040,-13.703125
4041,-13.578125
4042,-13.875
4043,-13.84375
4044,-13.6875
4045,-13.859375
4046,-13.921875
4047,-14.046875
4048,-13.953125
4049,-13.734375
4050,-13.796875
4051,-13.765625
4052,-13.734375
4053,-13.515625
4054,-13.828125
4055,-13.703125
4056,-13.609375
4057,-13.953125
4058,-13.78125
4059,-13.796875
4060,-13.84375
4061,-13.765625
4062,-13.828125
4063,-13.96875
4064,-13.953125
4065,-13.953125
4066,-13.625
4067,-13.703125
4068,-14.015625
4069,-13.796875
4070,-13.78125
4071,-13.875
4072,-13.796875
4073,-14.015625
4074,-13.609375
4075,-13.921875
4076,-13.6875
4077,-13.953125
4078,-13.765625
4079,-13.515625
4080,-13.546875
4081,-13.84375
4082,-13.71875
4083,-13.984375
4084,-13.625
4085,-13.890625
4086,-13.78125
4087,-13.84375
4088,-13.53125
4089,-13.703125
4090,-13.921875
4091,-13.78125
4092,-13.4375
4093,-13.53125
4094,-13.515625
4095,-13.5
4096,-13.609375
4097,-13.8125
4098,-13.859375
4099,-13.90625
4100,-13.546875
4101,-13.859375
4102,-13.828125
4103,-13.71875
4104,-13.71875
4105,-13.8125
4106,-13.90625
4107,-13.640625
4108,-14.015625
4109,-13.65625
4110,-13.703125
4111,-13.921875
4112,-13.953125
4113,-13.734375
4114,-13.84375
4115,-13.890625
4116,-13.9375
4117,-13.84375
4118,-13.703125
4119,-13.796875
4120,-13.984375
4121,-13.65625
4122,-13.765625
4123,-13.921875
4124,-14.140625
4125,-13.859375
4126,-14.125
4127,-13.890625
4128,-14.09375
4129,-13.890625
4130,-13.8125
4131,-13.78125
4132,-14.09375
4133,-13.8125
4134,-13.9375
4135,-13.765625
4136,-13.984375
4137,-13.625
4138,-14.078125
4139,-14.03125
4140,-13.953125
4141,-13.90625
4142,-13.78125
4143,-13.703125
4144,-13.875
4145,-13.9375
4146,-13.875
4147,-13.671875
4148,-13.96875
4149,-13.9375
4150,-13.859375
4151,-13.828125
4152,-13.890625
4153,-13.921875
4154,-13.875
4155,-13.53125
4156,-13.640625
4157,-13.78125
4158,-13.734375
4159,-13.625
4160,-13.484375
4161,-13.625
4162,-13.59375
4163,-13.46875
4164,-13.53125
4165,-13.609375
4166,-13.609375
4167,-13.84375
4168,-13.796875
4169,-14.03125
4170,-13.46875
4171,-13.71875
4172,-13.546875
4173,-13.609375
4174,-13.96875
4175,-13.8125
4176,-13.703125
4177,-13.75
4178,-13.953125
4179,-13.765625
4180,-13.53125
4181,-13.625
4182,-13.90625
4183,-13.78125
4184,-13.78125
4185,-13.8125
4186,-13.71875
4187,-14.015625
4188,-13.953125
4189,-13.8125
4190,-13.796875
4191,-14.015625
4192,-14.1875
4193,-14.015625
4194,-14.21875
4195,-14.234375
4196,-13.953125
4197,-14.046875
4198,-13.96875
4199,-13.828125
4200,-13.765625
4201,-14.03125
4202,-14.078125
4203,-13.90625
4204,-14.140625
4205,-13.921875
4206,-13.859375
4207,-14.0
4208,-13.78125
4209,-14.140625
4210,-13.859375
4211,-13.921875
4212,-14.109375
4213,-13.921875
4214,-13.71875
4215,-13.875
4216,-13.984375
4217,-13.9375
4218,-14.140625
4219,-14.1875
4220,-14.03125
4221,-14.140625
4222,-13.84375
4223,-13.90625
4224,-13.6875
4225,-13.6875
4226,-13.84375
4227,-13.875
4228,-13.890625
4229,-13.8125
4230,-13.859375
4231,-13.90625
4232,-13.78125
4233,-13.578125
4234,-13.703125
4235,-13.640625
4236,-13.375
4237,-13.71875
4238,-13.609375
4239,-13.734375
4240,-13.890625
4241,-13.515625
4242,-13.796875
4243,-13.5625
4244,-13.390625
4245,-13.765625
4246,-13.609375
4247,-13.59375
4248,-13.5625
4249,-13.796875
4250,-13.484375
4251,-13.5625
4252,-13.59375
4253,-13.6875
4254,-13.796875
4255,-13.84375
4256,-13.734375
4257,-13.828125
4258,-13.578125
4259,-13.5625
4260,-13.75
4261,-13.640625
4262,-13.609375
4263,-13.828125
4264,-13.890625
4265,-14.109375
4266,-13.984375
4267,-14.0
4268,-14.203125
4269,-14.15625
4270,-14.0
4271,-14.109375
4272,-13.875
4273,-14.125
4274,-13.75
4275,-14.3125
4276,-14.203125
4277,-13.921875
4278,-14.015625
4279,-14.140625
4280,-14.015625
4281,-14.046875
4282,-14.046875
4283,-14.046875
4284,-13.921875
4285,-13.796875
4286,-13.984375
4287,-13.921875
4288,-13.734375
4289,-14.078125
4290,-13.921875
4291,-13.921875
4292,-13.765625
4293,-14.140625
4294,-13.90625
4295,-13.90625
4296,-13.6875
4297,-13.625
4298,-13.765625
4299,-13.6875
4300,-13.828125
4301,-13.890625
4302,-13.6875
4303,-13.625
4304,-13.65625
4305,-13.53125
4306,-13.625
4307,-13.453125
4308,-13.6875
4309,-13.6875
4310,-13.890625
4311,-13.890625
4312,-13.96875
4313,-13.671875
4314,-13.640625
4315,-13.46875
4316,-13.828125
4317,-13.765625
4318,-13.5625
4319,-13.75
4320,-13.9375
4321,-13.71875
4322,-14.046875
4323,-14.015625
4324,-13.890625
4325,-14.015625
4326,-14.265625
4327,-13.921875
4328,-14.25
4329,-14.21875
4330,-14.0625
4331,-14.046875
4332,-14.0
4333,-13.890625
4334,-14.234375
4335,-14.140625
4336,-14.265625
4337,-14.09375
4338,-14.25
4339,-14.109375
4340,-14.03125
4341,-14.109375
4342,-14.21875
4343,-14.21875
4344,-14.203125
4345,-14.171875
4346,-14.484375
4347,-14.265625
4348,-14.28125
4349,-14.34375
4350,-14.1875
4351,-14.203125
4352,-14.140625
4353,-14.03125
4354,-13.875
4355,-13.96875
4356,-14.34375
4357,-13.765625
4358,-13.875
4359,-13.875
4360,-13.921875
4361,-13.703125
4362,-13.859375
4363,-13.890625
4364,-13.78125
4365,-13.921875
4366,-13.796875
4367,-13.75
4368,-13.953125
4369,-14.015625
4370,-13.984375
4371,-14.0625
4372,-14.078125
4373,-13.796875
4374,-13.703125
4375,-13.6875
4376,-13.578125
4377,-13.703125
4378,-13.703125
4379,-13.859375
4380,-13.671875
4381,-13.59375
4382,-13.6875
4383,-13.75
4384,-13.671875
4385,-13.75
4386,-13.671875
4387,-13.625
4388,-13.40625
4389,-13.671875
4390,-13.5
4391,-13.890625
4392,-13.5625
4393,-13.84375
4394,-13.84375
4395,-13.890625
4396,-13.859375
4397,-13.9375
4398,-13.90625
4399,-13.953125
4400,-13.828125
4401,-13.703125
4402,-13.46875
4403,-13.6875
4404,-13.859375
4405,-14.09375
4406,-13.96875
4407,-13.828125
4408,-13.65625
4409,-13.90625
4410,-13.84375
4411,-13.953125
4412,-13.6875
4413,-13.875
4414,-13.84375
4415,-13.703125
4416,-13.953125
4417,-14.015625
4418,-13.734375
4419,-13.671875
4420,-13.8125
4421,-13.921875
4422,-13.984375
4423,-13.71875
4424,-13.984375
4425,-13.71875
4426,-13.78125
4427,-13.890625
4428,-13.953125
4429,-13.53125
4430,-13.828125
4431,-13.796875
4432,-13.734375
4433,-13.671875
4434,-13.9375
4435,-13.8125
4436,-13.375
4437,-13.53125
4438,-13.515625
4439,-13.671875
4440,-13.734375
4441,-13.578125
4442,-13.5625
4443,-13.421875
4444,-13.9375
4445,-13.640625
4446,-13.671875
4447,-13.546875
4448,-13.484375
4449,-13.484375
4450,-13.875
4451,-13.859375
4452,-13.734375
4453,-13.421875
4454,-13.578125
4455,-13.75
4456,-13.765625
4457,-14.0
4458,-13.640625
4459,-13.625
4460,-13.390625
4461,-13.578125
4462,-13.328125
4463,-13.578125
4464,-13.46875
4465,-13.703125
4466,-13.640625
4467,-13.578125
4468,-13.90625
4469,-13.640625
4470,-13.953125
4471,-13.75
4472,-13.921875
4473,-13.90625
4474,-13.90625
4475,-13.734375
4476,-13.5625
4477,-13.859375
4478,-13.859375
4479,-13.921875
4480,-14.234375
4481,-13.671875
4482,-13.890625
4483,-14.15625
4484,-14.140625
4485,-14.078125
4486,-13.84375
4487,-13.78125
4488,-13.4375
4489,-13.3125
4490,-13.828125
4491,-13.515625
4492,-13.859375
4493,-13.84375
4494,-14.015625
4495,-13.625
4496,-13.921875
4497,-13.953125
4498,-14.046875
4499,-13.625
4500,-13.84375
4501,-13.953125
4502,-13.59375
4503,-13.765625
4504,-13.765625
4505,-13.6875
4506,-13.671875
4507,-13.875
4508,-13.765625
4509,-13.9375
4510,-13.796875
4511,-13.890625
4512,-13.5
4513,-13.84375
4514,-13.71875
4515,-13.5625
4516,-13.609375
4517,-13.765625
4518,-13.875
4519,-13.71875
4520,-14.09375
4521,-13.890625
4522,-13.765625
4523,-13.828125
4524,-13.875
4525,-14.046875
4526,-13.84375
4527,-13.671875
4528,-13.828125
4529,-13.5625
4530,-13.515625
4531,-14.0
4532,-13.84375
4533,-13.8125
4534,-14.015625
4535,-13.90625
4536,-13.96875
4537,-13.84375
4538,-13.9375
4539,-13.5625
4540,-13.953125
4541,-13.515625
4542,-13.65625
4543,-13.5625
4544,-13.734375
4545,-13.703125
4546,-13.859375
4547,-13.78125
4548,-13.828125
4549,-13.90625
4550,-13.796875
4551,-14.125
4552,-13.75
4553,-13.75
4554,-13.796875
4555,-13.796875
4556,-13.671875
4557,-13.5
4558,-13.78125
4559,-14.125
4560,-14.09375
4561,-14.109375
4562,-14.0625
4563,-13.78125
4564,-13.921875
4565,-13.765625
4566,-13.828125
4567,-13.765625
4568,-13.625
4569,-13.828125
4570,-13.828125
4571,-13.921875
4572,-13.890625
4573,-14.109375
4574,-14.1875
4575,-14.046875
4576,-13.9375
4577,-14.203125
4578,-13.84375
4579,-13.6875
4580,-13.90625
4581,-13.671875
4582,-13.890625
4583,-13.65625
4584,-13.859375
4585,-14.15625
4586,-13.84375
4587,-13.90625
4588,-14.1875
4589,-14.015625
4590,-13.9375
4591,-14.15625
4592,-13.71875
4593,-13.859375
4594,-13.84375
4595,-13.890625
4596,-13.84375
4597,-14.15625
4598,-13.890625
4599,-13.953125
4600,-14.046875
4601,-14.09375
4602,-13.796875
4603,-14.03125
4604,-13.890625
4605,-13.921875
4606,-13.828125
4607,-14.015625
4608,-14.0625
4609,-13.953125
4610,-13.84375
4611,-14.03125
4612,-13.578125
4613,-13.84375
4614,-13.375
4615,-13.3125
4616,-13.171875
4617,-12.765625
4618,-12.578125
4619,-12.6875
4620,-11.921875
4621,-12.0625
4622,-11.546875
4623,-11.390625
4624,-10.96875
4625,-10.8125
4626,-10.78125
4627,-10.703125
4628,-10.0625
4629,-9.75
4630,-9.21875
4631,-9.125
4632,-8.734375
4633,-8.28125
4634,-8.140625
4635,-7.78125
4636,-7.4375
4637,-7.046875
4638,-6.734375
4639,-6.328125
4640,-5.859375
4641,-5.859375
4642,-5.4375
4643,-5.109375
4644,-5.1875
4645,-4.484375
4646,-4.40625
4647,-4.171875
4648,-4.109375
4649,-4.140625
4650,-4.046875
4651,-3.578125
4652,-3.625
4653,-3.46875
4654,-3.65625
4655,-2.953125
4656,-2.96875
4657,-2.90625
4658,-2.734375
4659,-2.59375
4660,-2.796875
4661,-2.75
4662,-2.78125
4663,-2.46875
4664,-2.859375
4665,-2.625
4666,-2.484375
4667,-2.453125
4668,-2.28125
4669,-2.296875
4670,-2.375
4671,-2.21875
4672,-2.140625
4673,-1.78125
4674,-1.953125
4675,-1.953125
4676,-1.4375
4677,-1.9375
4678,-1.96875
4679,-1.765625
4680,-1.75
4681,-1.46875
4682,-1.5625
4683,-1.90625
4684,-1.71875
4685,-1.578125
4686,-1.34375
4687,-1.484375
4688,-1.921875
4689,-1.828125
4690,-1.5
4691,-1.390625
4692,-1.265625
4693,-1.078125
4694,-1.515625
4695,-1.375
4696,-0.921875
4697,-1.21875
4698,-1.21875
4699,-1.3125
4700,-1.296875
4701,-1.015625
4702,-0.984375
4703,-1.03125
4704,-1.15625
4705,-1.265625
4706,-1.046875
4707,-1.1875
4708,-1.34375
4709,-1.0625
4710,-1.0
4711,-1.078125
4712,-1.140625
4713,-1.453125
4714,-1.359375
4715,-1.03125
4716,-0.84375
4717,-1.0
4718,-1.015625
4719,-0.90625
4720,-1.015625
4721,-0.828125
4722,-1.109375
4723,-0.9375
4724,-0.90625
4725,-0.96875
4726,-0.859375
4727,-0.71875
4728,-0.828125
4729,-0.625
4730,-0.828125
4731,-0.859375
4732,-0.890625
4733,-0.96875
4734,-0.765625
4735,-0.90625
4736,-0.9375
4737,-0.546875
4738,-0.765625
4739,-0.734375
4740,-0.671875
4741,-0.75
4742,-0.71875
4743,-0.65625
4744,-0.640625
4745,-0.625
4746,-0.5625
4747,-0.703125
4748,-1.09375
4749,-0.765625
4750,-1.0
4751,-0.90625
4752,-0.734375
4753,-0.84375
4754,-0.546875
4755,-0.84375
4756,-0.671875
4757,-0.796875
4758,-0.65625
4759,-0.78125
4760,-0.859375
4761,-0.890625
4762,-0.71875
4763,-0.703125
4764,-0.8125
4765,-0.65625
4766,-0.71875
4767,-0.671875
4768,-0.75
4769,-0.78125
4770,-0.609375
4771,-0.640625
4772,-0.703125
4773,-0.609375
4774,-0.796875
4775,-0.796875
4776,-0.609375
4777,-0.484375
4778,-0.6875
4779,-0.328125
4780,-0.34375
4781,-0.5625
4782,-0.40625
4783,-0.53125
4784,-0.421875
4785,-0.40625
4786,-0.46875
4787,-0.4375
4788,-0.578125
4789,-0.40625
4790,-0.4375
4791,-0.765625
4792,-0.46875
4793,-0.515625
4794,-0.296875
4795,-0.265625
4796,-0.1875
4797,-0.4375
4798,-0.59375
4799,-0.65625
4800,-0.4375
4801,-0.640625
4802,-1.09375
4803,-0.84375
4804,-0.59375
4805,-0.359375
4806,-0.4375
4807,-0.453125
4808,-0.46875
4809,-0.375
4810,-0.34375
4811,-0.5
4812,-0.46875
4813,-0.625
4814,-0.46875
4815,-0.328125
4816,-0.359375
4817,-0.546875
4818,-0.65625
4819,-0.53125
4820,-0.390625
4821,-0.609375
4822,-0.53125
4823,-0.28125
4824,-0.515625
4825,-0.703125
4826,-0.59375
4827,-0.65625
4828,-0.765625
4829,-0.859375
4830,-0.75
4831,-0.40625
4832,-0.46875
4833,-0.5625
4834,-0.296875
4835,-0.171875
4836,-0.5
4837,-0.765625
4838,-0.578125
4839,-0.546875
4840,-0.640625
4841,-0.78125
4842,-0.59375
4843,-0.453125
4844,-0.5625
4845,-0.625
4846,-0.53125
4847,-0.53125
